timestamp,open,high,low,close,volume
2025-07-28 13:56:00+00:00,213.88499450683594,213.97000122070312,213.7899932861328,213.9600067138672,100562
2025-07-28 13:57:00+00:00,213.9600067138672,213.99000549316406,213.8350067138672,213.89999389648438,101248
2025-07-28 13:58:00+00:00,213.90499877929688,214.1300048828125,213.8699951171875,213.97999572753906,179334
2025-07-28 13:59:00+00:00,213.96499633789062,213.9949951171875,213.8800048828125,213.89999389648438,137367
2025-07-28 14:00:00+00:00,213.9250030517578,214.17999267578125,213.86000061035156,214.1699981689453,133247
2025-07-28 14:01:00+00:00,214.16270446777344,214.22000122070312,214.10000610351562,214.1300048828125,130392
2025-07-28 14:02:00+00:00,214.1300048828125,214.22000122070312,214.0399932861328,214.19000244140625,104684
2025-07-28 14:03:00+00:00,214.17999267578125,214.19000244140625,214.04049682617188,214.05999755859375,84450
2025-07-28 14:04:00+00:00,214.05999755859375,214.2449951171875,214.02000427246094,214.23500061035156,77535
2025-07-28 14:05:00+00:00,214.23500061035156,214.51499938964844,214.2301025390625,214.3798065185547,238427
2025-07-28 14:06:00+00:00,214.375,214.50860595703125,214.35000610351562,214.39999389648438,81745
2025-07-28 14:07:00+00:00,214.38999938964844,214.4949951171875,214.3699951171875,214.43099975585938,83307
2025-07-28 14:08:00+00:00,214.42999267578125,214.5500030517578,214.4250030517578,214.49000549316406,103086
2025-07-28 14:09:00+00:00,214.49000549316406,214.52999877929688,214.47450256347656,214.49000549316406,73640
2025-07-28 14:10:00+00:00,214.48500061035156,214.5399932861328,214.44000244140625,214.49000549316406,86339
2025-07-28 14:11:00+00:00,214.49859619140625,214.50999450683594,214.3800048828125,214.4199981689453,90855
2025-07-28 14:12:00+00:00,214.42999267578125,214.44000244140625,214.24000549316406,214.3300018310547,95060
2025-07-28 14:13:00+00:00,214.32249450683594,214.49000549316406,214.30999755859375,214.48300170898438,64698
2025-07-28 14:14:00+00:00,214.47000122070312,214.67999267578125,214.47000122070312,214.6199951171875,279918
2025-07-28 14:15:00+00:00,214.6199951171875,214.66000366210938,214.4886016845703,214.5279998779297,160376
2025-07-28 14:16:00+00:00,214.52000427246094,214.61500549316406,214.5050048828125,214.60499572753906,68165
2025-07-28 14:17:00+00:00,214.61000061035156,214.74000549316406,214.58999633789062,214.7100067138672,118093
2025-07-28 14:18:00+00:00,214.69000244140625,214.72999572753906,214.60000610351562,214.63999938964844,98447
2025-07-28 14:19:00+00:00,214.64500427246094,214.6999969482422,214.55999755859375,214.58999633789062,83506
2025-07-28 14:20:00+00:00,214.5800018310547,214.6699981689453,214.53500366210938,214.60499572753906,86911
2025-07-28 14:21:00+00:00,214.61000061035156,214.61000061035156,214.36000061035156,214.46470642089844,112126
2025-07-28 14:22:00+00:00,214.4499969482422,214.55499267578125,214.4199981689453,214.49020385742188,91951
2025-07-28 14:23:00+00:00,214.5,214.50999450683594,214.41000366210938,214.41000366210938,63630
2025-07-28 14:24:00+00:00,214.40499877929688,214.4600067138672,214.35009765625,214.4600067138672,72199
2025-07-28 14:25:00+00:00,214.4600067138672,214.47000122070312,214.36500549316406,214.44000244140625,61276
2025-07-28 14:26:00+00:00,214.4499969482422,214.52499389648438,214.4199981689453,214.51499938964844,112248
2025-07-28 14:27:00+00:00,214.51499938964844,214.5500030517578,214.47000122070312,214.50999450683594,78038
2025-07-28 14:28:00+00:00,214.50999450683594,214.57899475097656,214.48500061035156,214.57899475097656,46048
2025-07-28 14:29:00+00:00,214.57000732421875,214.64500427246094,214.52000427246094,214.52000427246094,69587
2025-07-28 14:30:00+00:00,214.53500366210938,214.64999389648438,214.50999450683594,214.52000427246094,100104
2025-07-28 14:31:00+00:00,214.50999450683594,214.73500061035156,214.50999450683594,214.70010375976562,80055
2025-07-28 14:32:00+00:00,214.7100067138672,214.75,214.63890075683594,214.63999938964844,95015
2025-07-28 14:33:00+00:00,214.63499450683594,214.63999938964844,214.46499633789062,214.47799682617188,73338
2025-07-28 14:34:00+00:00,214.47799682617188,214.61000061035156,214.47799682617188,214.55999755859375,93875
2025-07-28 14:35:00+00:00,214.5500030517578,214.6699981689453,214.5399932861328,214.64500427246094,75834
2025-07-28 14:36:00+00:00,214.63999938964844,214.77000427246094,214.6300048828125,214.6750030517578,105427
2025-07-28 14:37:00+00:00,214.67999267578125,214.75,214.63999938964844,214.69219970703125,59452
2025-07-28 14:38:00+00:00,214.6999969482422,214.81500244140625,214.69000244140625,214.7899932861328,102310
2025-07-28 14:39:00+00:00,214.78500366210938,214.84500122070312,214.73399353027344,214.8249969482422,89651
2025-07-28 14:40:00+00:00,214.8249969482422,214.8249969482422,214.67999267578125,214.7100067138672,141381
2025-07-28 14:41:00+00:00,214.70700073242188,214.7288055419922,214.6699981689453,214.7288055419922,46847
2025-07-28 14:42:00+00:00,214.73500061035156,214.75999450683594,214.67999267578125,214.6999969482422,61951
2025-07-28 14:43:00+00:00,214.7100067138672,214.72000122070312,214.6199951171875,214.63999938964844,91672
2025-07-28 14:44:00+00:00,214.64500427246094,214.65499877929688,214.47999572753906,214.4949951171875,146730
2025-07-28 14:45:00+00:00,214.4947967529297,214.52999877929688,214.4600067138672,214.49000549316406,53746
2025-07-28 14:48:00+00:00,214.49000549316406,214.5399932861328,214.48350524902344,214.52000427246094,146038
2025-07-28 14:49:00+00:00,214.52499389648438,214.52999877929688,214.4550018310547,214.47999572753906,31295
2025-07-28 14:50:00+00:00,214.47999572753906,214.52999877929688,214.47000122070312,214.51010131835938,37808
2025-07-28 14:51:00+00:00,214.50999450683594,214.5449981689453,214.47999572753906,214.5,54098
2025-07-28 14:52:00+00:00,214.5,214.5,214.4217987060547,214.4467010498047,48387
2025-07-28 14:53:00+00:00,214.4499969482422,214.5500030517578,214.4499969482422,214.4595947265625,69475
2025-07-28 14:54:00+00:00,214.44500732421875,214.5,214.42999267578125,214.5,39219
2025-07-28 14:55:00+00:00,214.47999572753906,214.5399932861328,214.44000244140625,214.44000244140625,64636
2025-07-28 14:56:00+00:00,214.44000244140625,214.49000549316406,214.44000244140625,214.4550018310547,32991
2025-07-28 14:57:00+00:00,214.4550018310547,214.4803924560547,214.39999389648438,214.42010498046875,38548
2025-07-28 14:58:00+00:00,214.41360473632812,214.49000549316406,214.39500427246094,214.4853057861328,111157
2025-07-28 14:59:00+00:00,214.47999572753906,214.48500061035156,214.4199981689453,214.4199981689453,32651
2025-07-28 15:00:00+00:00,214.42999267578125,214.4600067138672,214.30999755859375,214.32000732421875,65650
2025-07-28 15:01:00+00:00,214.32000732421875,214.42999267578125,214.22999572753906,214.36000061035156,144579
2025-07-28 15:02:00+00:00,214.36500549316406,214.40499877929688,214.25,214.39999389648438,70662
2025-07-28 15:03:00+00:00,214.39999389648438,214.42999267578125,214.36000061035156,214.39500427246094,31050
2025-07-28 15:04:00+00:00,214.39999389648438,214.4600067138672,214.38499450683594,214.43499755859375,59709
2025-07-28 15:05:00+00:00,214.43499755859375,214.47000122070312,214.4149932861328,214.4600067138672,57408
2025-07-28 15:06:00+00:00,214.4499969482422,214.47999572753906,214.42999267578125,214.44500732421875,39775
2025-07-28 15:07:00+00:00,214.4499969482422,214.4499969482422,214.33090209960938,214.4499969482422,46577
2025-07-28 15:08:00+00:00,214.44500732421875,214.47410583496094,214.41000366210938,214.44500732421875,32675
2025-07-28 15:09:00+00:00,214.4488983154297,214.5,214.44000244140625,214.481201171875,29349
2025-07-28 15:10:00+00:00,214.47210693359375,214.5,214.44000244140625,214.4499969482422,45178
2025-07-28 15:11:00+00:00,214.4499969482422,214.47999572753906,214.44000244140625,214.47000122070312,30780
2025-07-28 15:12:00+00:00,214.4600067138672,214.49969482421875,214.44500732421875,214.4600067138672,33156
2025-07-28 15:13:00+00:00,214.4600067138672,214.51499938964844,214.4324951171875,214.5050048828125,41966
2025-07-28 15:14:00+00:00,214.5,214.53500366210938,214.47500610351562,214.50999450683594,52560
2025-07-28 15:15:00+00:00,214.50999450683594,214.5500030517578,214.47000122070312,214.48500061035156,51342
2025-07-28 15:16:00+00:00,214.48500061035156,214.48500061035156,214.35000610351562,214.375,105206
2025-07-28 15:17:00+00:00,214.3699951171875,214.41000366210938,214.25,214.25999450683594,100515
2025-07-28 15:18:00+00:00,214.26499938964844,214.34959411621094,214.17999267578125,214.1999969482422,72299
2025-07-28 15:19:00+00:00,214.2252960205078,214.25,214.12229919433594,214.24000549316406,93019
2025-07-28 15:20:00+00:00,214.22000122070312,214.2498016357422,214.14999389648438,214.19090270996094,63690
2025-07-28 15:21:00+00:00,214.20989990234375,214.27999877929688,214.19000244140625,214.2100067138672,54208
2025-07-28 15:22:00+00:00,214.2100067138672,214.30999755859375,214.2100067138672,214.3000030517578,54043
2025-07-28 15:23:00+00:00,214.3000030517578,214.39999389648438,214.3000030517578,214.38499450683594,55112
2025-07-28 15:24:00+00:00,214.38499450683594,214.42990112304688,214.27499389648438,214.39500427246094,76762
2025-07-28 15:25:00+00:00,214.3800048828125,214.42999267578125,214.33999633789062,214.42999267578125,53701
2025-07-28 15:26:00+00:00,214.43710327148438,214.49000549316406,214.38999938964844,214.4698028564453,40048
2025-07-28 15:27:00+00:00,214.4600067138672,214.5050048828125,214.4250030517578,214.43980407714844,62756
2025-07-28 15:28:00+00:00,214.44000244140625,214.47999572753906,214.39999389648438,214.40499877929688,41075
2025-07-28 15:29:00+00:00,214.41000366210938,214.4949951171875,214.41000366210938,214.43499755859375,43860
2025-07-28 15:30:00+00:00,214.44000244140625,214.5050048828125,214.42999267578125,214.47000122070312,36362
2025-07-28 15:31:00+00:00,214.4864959716797,214.5800018310547,214.44479370117188,214.57000732421875,102082
2025-07-28 15:32:00+00:00,214.5749969482422,214.60000610351562,214.4600067138672,214.5,97113
2025-07-28 15:33:00+00:00,214.47500610351562,214.5449981689453,214.47000122070312,214.49000549316406,26821
2025-07-28 15:34:00+00:00,214.49000549316406,214.5019989013672,214.4499969482422,214.4499969482422,35118
2025-07-28 15:35:00+00:00,214.4593048095703,214.50999450683594,214.4593048095703,214.49330139160156,36089
2025-07-28 15:36:00+00:00,214.5,214.52999877929688,214.43499755859375,214.518798828125,47645
2025-07-28 15:37:00+00:00,214.50999450683594,214.5399932861328,214.44000244140625,214.4499969482422,77530
2025-07-28 15:38:00+00:00,214.44000244140625,214.46499633789062,214.4149932861328,214.4499969482422,22033
2025-07-28 15:39:00+00:00,214.44000244140625,214.49000549316406,214.39999389648438,214.42999267578125,60016
2025-07-28 15:40:00+00:00,214.42999267578125,214.46499633789062,214.39999389648438,214.40499877929688,38682
2025-07-28 15:41:00+00:00,214.39999389648438,214.44000244140625,214.35000610351562,214.43499755859375,92303
2025-07-28 15:42:00+00:00,214.43499755859375,214.43499755859375,214.38929748535156,214.39500427246094,22349
2025-07-28 15:43:00+00:00,214.39500427246094,214.41000366210938,214.35000610351562,214.38999938964844,21908
2025-07-28 15:44:00+00:00,214.38999938964844,214.42999267578125,214.38499450683594,214.4199981689453,32767
2025-07-28 15:45:00+00:00,214.4250030517578,214.47999572753906,214.4199981689453,214.4698944091797,23603
2025-07-28 15:46:00+00:00,214.46499633789062,214.49989318847656,214.46499633789062,214.4700927734375,26001
2025-07-28 15:47:00+00:00,214.47500610351562,214.50999450683594,214.47000122070312,214.48989868164062,45629
2025-07-28 15:48:00+00:00,214.47999572753906,214.47999572753906,214.44000244140625,214.46929931640625,27949
2025-07-28 15:49:00+00:00,214.46009826660156,214.49000549316406,214.4250030517578,214.47000122070312,21041
2025-07-28 15:50:00+00:00,214.46499633789062,214.50999450683594,214.44590759277344,214.47000122070312,42332
2025-07-28 15:51:00+00:00,214.47000122070312,214.52999877929688,214.47000122070312,214.49839782714844,34602
2025-07-28 15:52:00+00:00,214.5,214.5500030517578,214.48500061035156,214.48500061035156,50714
2025-07-28 15:53:00+00:00,214.49000549316406,214.5,214.4512939453125,214.4600067138672,28139
2025-07-28 15:54:00+00:00,214.4600067138672,214.49000549316406,214.45469665527344,214.48500061035156,22343
2025-07-28 15:55:00+00:00,214.47999572753906,214.50999450683594,214.47500610351562,214.5,22362
2025-07-28 15:56:00+00:00,214.50990295410156,214.50999450683594,214.47000122070312,214.47500610351562,29653
2025-07-28 15:57:00+00:00,214.47120666503906,214.47999572753906,214.44000244140625,214.4550018310547,28737
2025-07-28 15:58:00+00:00,214.44000244140625,214.4600067138672,214.39999389648438,214.4499969482422,60476
2025-07-28 15:59:00+00:00,214.44740295410156,214.5,214.42999267578125,214.42999267578125,110020
2025-07-28 16:00:00+00:00,214.43499755859375,214.43499755859375,214.2899932861328,214.3699951171875,96026
2025-07-28 16:01:00+00:00,214.36500549316406,214.4550018310547,214.32029724121094,214.4550018310547,40626
2025-07-28 16:02:00+00:00,214.4550018310547,214.50999450683594,214.4550018310547,214.5,37868
2025-07-28 16:03:00+00:00,214.5,214.50999450683594,214.4600067138672,214.49000549316406,26637
2025-07-28 16:04:00+00:00,214.49119567871094,214.50999450683594,214.4801025390625,214.48500061035156,35754
2025-07-28 16:05:00+00:00,214.48500061035156,214.5,214.46499633789062,214.47999572753906,21625
2025-07-28 16:06:00+00:00,214.48500061035156,214.5,214.46499633789062,214.48500061035156,38483
2025-07-28 16:07:00+00:00,214.47999572753906,214.50999450683594,214.47000122070312,214.49000549316406,78098
2025-07-28 16:08:00+00:00,214.4949951171875,214.5399932861328,214.47000122070312,214.51840209960938,47995
2025-07-28 16:09:00+00:00,214.51499938964844,214.51499938964844,214.47999572753906,214.47999572753906,24456
2025-07-28 16:10:00+00:00,214.47999572753906,214.51499938964844,214.4709930419922,214.5054931640625,30197
2025-07-28 16:11:00+00:00,214.5,214.5,214.43499755859375,214.4550018310547,27733
2025-07-28 16:12:00+00:00,214.44500732421875,214.4741973876953,214.40499877929688,214.4741973876953,18400
2025-07-28 16:13:00+00:00,214.47000122070312,214.52000427246094,214.4600067138672,214.47000122070312,30952
2025-07-28 16:14:00+00:00,214.47000122070312,214.50999450683594,214.47000122070312,214.5,30255
2025-07-28 16:15:00+00:00,214.5,214.5500030517578,214.49000549316406,214.5449981689453,33263
2025-07-28 16:16:00+00:00,214.5500030517578,214.60000610351562,214.49000549316406,214.5998992919922,71911
2025-07-28 16:17:00+00:00,214.5998992919922,214.66000366210938,214.58929443359375,214.65499877929688,65667
2025-07-28 16:18:00+00:00,214.66000366210938,214.66000366210938,214.61000061035156,214.66000366210938,31460
2025-07-28 16:19:00+00:00,214.66009521484375,214.68499755859375,214.63999938964844,214.6699981689453,38130
2025-07-28 16:20:00+00:00,214.6649932861328,214.6999969482422,214.65020751953125,214.6750030517578,50475
2025-07-28 16:21:00+00:00,214.6750030517578,214.75,214.63999938964844,214.7449951171875,44518
2025-07-28 16:22:00+00:00,214.74879455566406,214.75,214.6699981689453,214.69000244140625,53131
2025-07-28 16:23:00+00:00,214.67999267578125,214.68499755859375,214.57000732421875,214.5749969482422,49284
2025-07-28 16:24:00+00:00,214.57000732421875,214.57000732421875,214.47959899902344,214.5,47424
2025-07-28 16:25:00+00:00,214.50840759277344,214.51499938964844,214.47999572753906,214.4958953857422,30668
2025-07-28 16:26:00+00:00,214.49000549316406,214.50999450683594,214.4499969482422,214.47999572753906,39490
2025-07-28 16:27:00+00:00,214.47999572753906,214.50999450683594,214.4582977294922,214.5050048828125,33015
2025-07-28 16:28:00+00:00,214.5050048828125,214.55999755859375,214.47999572753906,214.55889892578125,29264
2025-07-28 16:29:00+00:00,214.5532989501953,214.5800018310547,214.52000427246094,214.5399932861328,46119
2025-07-28 16:30:00+00:00,214.53500366210938,214.5498046875,214.4788055419922,214.4949951171875,537711
2025-07-28 16:31:00+00:00,214.5,214.5749969482422,214.5,214.51499938964844,37282
2025-07-28 16:32:00+00:00,214.52000427246094,214.55499267578125,214.46499633789062,214.49000549316406,53436
2025-07-28 16:33:00+00:00,214.49000549316406,214.5050048828125,214.4499969482422,214.48500061035156,34834
2025-07-28 16:34:00+00:00,214.47999572753906,214.47999572753906,214.39999389648438,214.4600067138672,50485
2025-07-28 16:35:00+00:00,214.4600067138672,214.47500610351562,214.36199951171875,214.3647003173828,85413
2025-07-28 16:36:00+00:00,214.3656005859375,214.38999938964844,214.30499267578125,214.3249969482422,55033
2025-07-28 16:37:00+00:00,214.32000732421875,214.34849548339844,214.2899932861328,214.2899932861328,46140
2025-07-28 16:38:00+00:00,214.2899932861328,214.31520080566406,214.23500061035156,214.23500061035156,53006
2025-07-28 16:39:00+00:00,214.22999572753906,214.35000610351562,214.22500610351562,214.3350067138672,32121
2025-07-28 16:40:00+00:00,214.33999633789062,214.3699951171875,214.3000030517578,214.32000732421875,29953
2025-07-28 16:41:00+00:00,214.32000732421875,214.38999938964844,214.32000732421875,214.3896026611328,40564
2025-07-28 16:42:00+00:00,214.38999938964844,214.42999267578125,214.38499450683594,214.39990234375,32782
2025-07-28 16:43:00+00:00,214.3800048828125,214.4199981689453,214.375,214.41000366210938,19662
2025-07-28 16:44:00+00:00,214.40499877929688,214.4250030517578,214.3300018310547,214.36000061035156,36783
2025-07-28 16:45:00+00:00,214.360107421875,214.3699951171875,214.2899932861328,214.30999755859375,40972
2025-07-28 16:46:00+00:00,214.3000030517578,214.32000732421875,214.22500610351562,214.3000030517578,35017
2025-07-28 16:47:00+00:00,214.29969787597656,214.32899475097656,214.27099609375,214.27999877929688,30922
2025-07-28 16:48:00+00:00,214.28500366210938,214.35000610351562,214.27000427246094,214.3249969482422,30032
2025-07-28 16:49:00+00:00,214.32000732421875,214.32000732421875,214.25999450683594,214.28480529785156,22573
2025-07-28 16:50:00+00:00,214.28990173339844,214.3249969482422,214.24000549316406,214.27999877929688,25828
2025-07-28 16:51:00+00:00,214.27999877929688,214.33999633789062,214.27999877929688,214.2899932861328,26258
2025-07-28 16:52:00+00:00,214.3000030517578,214.30999755859375,214.2729949951172,214.27999877929688,16997
2025-07-28 16:53:00+00:00,214.27000427246094,214.2899932861328,214.23500061035156,214.27859497070312,22646
2025-07-28 16:54:00+00:00,214.27499389648438,214.30999755859375,214.25999450683594,214.3000030517578,20273
2025-07-28 16:55:00+00:00,214.30999755859375,214.39999389648438,214.30999755859375,214.3697967529297,33648
2025-07-28 16:56:00+00:00,214.3509979248047,214.3699951171875,214.3350067138672,214.360107421875,22638
2025-07-28 16:57:00+00:00,214.36500549316406,214.3699951171875,214.32000732421875,214.35000610351562,25700
2025-07-28 16:58:00+00:00,214.36000061035156,214.3699951171875,214.32000732421875,214.35000610351562,29909
2025-07-28 16:59:00+00:00,214.34500122070312,214.3699951171875,214.3300018310547,214.3300018310547,33485
2025-07-28 17:00:00+00:00,214.33999633789062,214.36000061035156,214.32000732421875,214.3385009765625,23317
2025-07-28 17:01:00+00:00,214.3300018310547,214.38999938964844,214.30999755859375,214.3699951171875,47879
2025-07-28 17:02:00+00:00,214.36500549316406,214.4199981689453,214.34689331054688,214.3800048828125,33153
2025-07-28 17:03:00+00:00,214.385498046875,214.42999267578125,214.35000610351562,214.35980224609375,30579
2025-07-28 17:04:00+00:00,214.35980224609375,214.42999267578125,214.32000732421875,214.4199981689453,34078
2025-07-28 17:05:00+00:00,214.41990661621094,214.4499969482422,214.38999938964844,214.39999389648438,37108
2025-07-28 17:06:00+00:00,214.41720581054688,214.4199981689453,214.3350067138672,214.3800048828125,49391
2025-07-28 17:07:00+00:00,214.3800048828125,214.4199981689453,214.22000122070312,214.24000549316406,55179
2025-07-28 17:08:00+00:00,214.24000549316406,214.27999877929688,214.22000122070312,214.26780700683594,21859
2025-07-28 17:09:00+00:00,214.26499938964844,214.27000427246094,214.16000366210938,214.17999267578125,53091
2025-07-28 17:10:00+00:00,214.20640563964844,214.20640563964844,214.11500549316406,214.16000366210938,51526
2025-07-28 17:11:00+00:00,214.1699981689453,214.1699981689453,213.97999572753906,214.08999633789062,130372
2025-07-28 17:12:00+00:00,214.08999633789062,214.11000061035156,214.0500030517578,214.11000061035156,55899
2025-07-28 17:13:00+00:00,214.11500549316406,214.14990234375,214.05999755859375,214.07000732421875,45352
2025-07-28 17:14:00+00:00,214.07989501953125,214.0850067138672,214.02999877929688,214.0399932861328,30230
2025-07-28 17:15:00+00:00,214.0399932861328,214.0399932861328,213.9499969482422,213.9698028564453,77916
2025-07-28 17:16:00+00:00,213.9600067138672,213.97999572753906,213.9199981689453,213.94500732421875,58835
2025-07-28 17:17:00+00:00,213.9499969482422,213.97999572753906,213.83999633789062,213.85000610351562,72222
2025-07-28 17:18:00+00:00,213.83999633789062,213.85000610351562,213.66000366210938,213.74000549316406,149408
2025-07-28 17:19:00+00:00,213.7550048828125,213.75990295410156,213.6199951171875,213.7100067138672,57947
2025-07-28 17:20:00+00:00,213.67999267578125,213.73980712890625,213.6649932861328,213.69129943847656,80172
2025-07-28 17:21:00+00:00,213.69129943847656,213.7097930908203,213.66000366210938,213.68499755859375,56929
2025-07-28 17:22:00+00:00,213.69000244140625,213.73980712890625,213.67999267578125,213.7086944580078,66089
2025-07-28 17:23:00+00:00,213.7100067138672,213.7100067138672,213.6199951171875,213.63999938964844,568551
2025-07-28 17:24:00+00:00,213.6300048828125,213.63999938964844,213.4149932861328,213.4499969482422,198560
2025-07-28 17:25:00+00:00,213.4429931640625,213.5800018310547,213.44000244140625,213.52999877929688,113607
2025-07-28 17:26:00+00:00,213.52999877929688,213.6300048828125,213.51010131835938,213.61000061035156,48579
2025-07-28 17:27:00+00:00,213.62600708007812,213.67999267578125,213.60020446777344,213.6750030517578,84355
2025-07-28 17:28:00+00:00,213.67520141601562,213.7100067138672,213.63009643554688,213.6649932861328,46691
2025-07-28 17:29:00+00:00,213.6750030517578,213.67990112304688,213.63479614257812,213.64500427246094,34062
2025-07-28 17:30:00+00:00,213.63499450683594,213.72000122070312,213.6199951171875,213.7100067138672,56787
2025-07-28 17:31:00+00:00,213.71969604492188,213.75,213.69000244140625,213.74000549316406,72786
2025-07-28 17:32:00+00:00,213.75,213.8300018310547,213.7344970703125,213.8300018310547,53088
2025-07-28 17:33:00+00:00,213.8300018310547,213.84500122070312,213.7902069091797,213.7902069091797,44735
2025-07-28 17:34:00+00:00,213.7899932861328,213.8300018310547,213.77000427246094,213.8300018310547,23997
2025-07-28 17:35:00+00:00,213.8300018310547,213.88999938964844,213.82989501953125,213.8509979248047,40744
2025-07-28 17:36:00+00:00,213.86000061035156,213.8800048828125,213.85000610351562,213.86180114746094,27714
2025-07-28 17:37:00+00:00,213.86500549316406,213.88999938964844,213.83999633789062,213.85000610351562,32664
2025-07-28 17:38:00+00:00,213.86000061035156,213.8699951171875,213.8000030517578,213.80349731445312,27722
2025-07-28 17:39:00+00:00,213.82000732421875,213.83880615234375,213.80479431152344,213.8350067138672,18936
2025-07-28 17:40:00+00:00,213.83999633789062,213.94000244140625,213.83529663085938,213.9300994873047,53366
2025-07-28 17:41:00+00:00,213.94000244140625,213.9499969482422,213.9149932861328,213.9199981689453,65416
2025-07-28 17:42:00+00:00,213.9324951171875,213.9586944580078,213.9199981689453,213.94500732421875,19714
2025-07-28 17:43:00+00:00,213.94500732421875,213.9499969482422,213.8800048828125,213.8800048828125,38248
2025-07-28 17:44:00+00:00,213.8800048828125,213.88999938964844,213.85000610351562,213.85350036621094,37126
2025-07-28 17:45:00+00:00,213.8300018310547,213.8800048828125,213.82000732421875,213.87879943847656,29868
2025-07-28 17:46:00+00:00,213.88949584960938,213.92999267578125,213.860107421875,213.92999267578125,34739
2025-07-28 17:47:00+00:00,213.9250030517578,214.0,213.9250030517578,213.99000549316406,44160
2025-07-28 17:48:00+00:00,213.9949951171875,214.00999450683594,213.92999267578125,213.94000244140625,80541
2025-07-28 17:49:00+00:00,213.94000244140625,213.9600067138672,213.8699951171875,213.88999938964844,35440
2025-07-28 17:50:00+00:00,213.8699951171875,213.9597930908203,213.8699951171875,213.9550018310547,23657
2025-07-28 17:51:00+00:00,213.9600067138672,213.99000549316406,213.9550018310547,213.97000122070312,40469
2025-07-28 17:52:00+00:00,213.98069763183594,214.02000427246094,213.97019958496094,214.00999450683594,42504
2025-07-28 17:53:00+00:00,214.00999450683594,214.01519775390625,213.9600067138672,213.99000549316406,24767
2025-07-28 17:54:00+00:00,213.97500610351562,213.97999572753906,213.8699951171875,213.8748016357422,31258
2025-07-28 17:55:00+00:00,213.875,213.89999389648438,213.84010314941406,213.88999938964844,64424
2025-07-28 17:56:00+00:00,213.88999938964844,213.88999938964844,213.82009887695312,213.8300018310547,27833
2025-07-28 17:57:00+00:00,213.82699584960938,213.8699951171875,213.82000732421875,213.86000061035156,21746
2025-07-28 17:58:00+00:00,213.85699462890625,213.87989807128906,213.80999755859375,213.83999633789062,40444
2025-07-28 17:59:00+00:00,213.85000610351562,213.856201171875,213.72500610351562,213.73500061035156,42796
2025-07-28 18:00:00+00:00,213.73500061035156,213.8300018310547,213.72999572753906,213.73109436035156,40758
2025-07-28 18:01:00+00:00,213.73500061035156,213.8300018310547,213.73150634765625,213.7949981689453,30378
2025-07-28 18:02:00+00:00,213.7949981689453,213.86000061035156,213.7738037109375,213.8000030517578,45237
2025-07-28 18:03:00+00:00,213.77999877929688,213.85040283203125,213.77999877929688,213.85000610351562,33314
